TimePeriod,,GeoID,GeoRank,Geography,10th percentile ppb,90th percentile ppb,Mean,Indicator,IndicatorID
Annual Average 2013,,411,6,Bayside and Little Neck (CD11),13.7,19.3,16.8,NO2,375
Annual Average 2013,,412,6,Jamaica and Hollis (CD12),17.6,21.4,19.1,NO2,375
Annual Average 2013,,413,6,Queens Village (CD13),15.1,18.5,16.9,NO2,375
Annual Average 2013,,414,6,Rockaway and Broad Channel (CD14),10,14.4,12.5,NO2,375
Annual Average 2013,,501,6,St. George and Stapleton (CD1),15.3,19.6,17.6,NO2,375
Annual Average 2013,,502,6,South Beach and Willowbrook (CD2),11,16.6,13.8,NO2,375
Annual Average 2013,,503,6,Tottenville and Great Kills (CD3),8.9,13.6,11.4,NO2,375
Annual Average 2013,,1,1,Bronx,16.1,23.6,19.9,NO2,375
Annual Average 2013,,2,1,Brooklyn,15.6,23.4,19.9,NO2,375
Annual Average 2013,,3,1,Manhattan,22.5,35.6,28,NO2,375
Annual Average 2013,,4,1,Queens,14.5,22.5,18.7,NO2,375
Annual Average 2013,,5,1,Staten Island,10.2,18.3,13.8,NO2,375
Annual Average 2013,,1,0,New York City,12.6,23.6,18.8,NO2,375
Summer 2013,,101,6,Financial District (CD1),25.4,29.9,27.8,NO2,375
Summer 2013,,102,6,Greenwich Village and Soho (CD2),22.7,28.3,26.2,NO2,375
Summer 2013,,103,6,Lower East Side and Chinatown (CD3),18.9,27.6,23.3,NO2,375
Summer 2013,,104,6,Clinton and Chelsea (CD4),21.9,33,27.4,NO2,375
Summer 2013,,105,6,Midtown (CD5),32.6,41,37,NO2,375
Summer 2013,,106,6,Stuyvesant Town and Turtle Bay (CD6),24,37,30.8,NO2,375
Summer 2013,,107,6,Upper West Side (CD7),20.6,24.3,22.7,NO2,375
Summer 2013,,108,6,Upper East Side (CD8),18.9,30.8,25.3,NO2,375
Summer 2013,,109,6,Morningside Heights and Hamilton Heights (CD9),19.7,22.8,21.4,NO2,375
Summer 2013,,110,6,Central Harlem (CD10),19.5,23.6,21.6,NO2,375
Summer 2013,,111,6,East Harlem (CD11),18.4,22.2,20.6,NO2,375
Summer 2013,,112,6,Washington Heights and Inwood (CD12),14.3,21.9,18.4,NO2,375
Summer 2013,,201,6,Mott Haven and Melrose (CD1),17.5,19.9,18.9,NO2,375
Summer 2013,,202,6,Hunts Point and Longwood (CD2),14,19.8,17.2,NO2,375
Summer 2013,,203,6,Morrisania and Crotona (CD3),16.6,20,18.5,NO2,375
Summer 2013,,204,6,Highbridge and Concourse (CD4),18.8,21.6,20.2,NO2,375
Summer 2013,,205,6,Fordham and University Heights (CD5),18.3,21.6,20.2,NO2,375
Summer 2013,,206,6,Belmont and East Tremont (CD6),15.7,19.7,18.1,NO2,375
Summer 2013,,207,6,Kingsbridge Heights and Bedford (CD7),15.6,19.9,17.7,NO2,375
Summer 2013,,208,6,Riverdale and Fieldston (CD8),11.4,17.9,14.2,NO2,375
Summer 2013,,209,6,Parkchester and Soundview (CD9),12.4,18.6,16,NO2,375
Summer 2013,,210,6,Throgs Neck and Co-op City (CD10),10.4,16.3,13.6,NO2,375
Summer 2013,,211,6,Morris Park and Bronxdale (CD11),13.6,16.4,15,NO2,375
Summer 2013,,212,6,Williamsbridge and Baychester (CD12),11.4,15.6,13.8,NO2,375
Summer 2013,,301,6,Greenpoint and Williamsburg (CD1),17,21,19,NO2,375
Summer 2013,,302,6,Fort Greene and Brooklyn Heights (CD2),18.8,23.4,20.8,NO2,375
Summer 2013,,303,6,Bedford Stuyvesant (CD3),18.3,20.3,19.4,NO2,375
Summer 2013,,304,6,Bushwick (CD4),15.3,19.5,18.1,NO2,375
Summer 2013,,305,6,East New York and Starrett City (CD5),12.3,18.3,16.1,NO2,375
Summer 2013,,306,6,Park Slope and Carroll Gardens (CD6),16.6,21.1,19.2,NO2,375
Summer 2013,,307,6,Sunset Park (CD7),13,19.8,17,NO2,375
Summer 2013,,308,6,Crown Heights and Prospect Heights (CD8),18.2,20.6,19.4,NO2,375
Summer 2013,,309,6,South Crown Heights and Lefferts Gardens (CD9),17.3,19.4,18.5,NO2,375
Summer 2013,,310,6,Bay Ridge and Dyker Heights (CD10),11,17.8,15.2,NO2,375
Summer 2013,,311,6,Bensonhurst (CD11),12.3,15.6,14.2,NO2,375
Summer 2013,,312,6,Borough Park (CD12),14.1,17.9,16.3,NO2,375
Summer 2013,,313,6,Coney Island (CD13),7.1,11.6,9.5,NO2,375
Summer 2013,,314,6,Flatbush and Midwood (CD14),14,17.8,15.6,NO2,375
Summer 2013,,315,6,Sheepshead Bay (CD15),8,13.8,11.5,NO2,375
Summer 2013,,316,6,Brownsville (CD16),16.7,18.5,17.7,NO2,375
Summer 2013,,317,6,East Flatbush (CD17),14.8,18.6,16.7,NO2,375
Summer 2013,,318,6,Flatlands and Canarsie (CD18),6.1,15.5,12,NO2,375
Summer 2013,,401,6,Long Island City and Astoria (CD1),14.4,19.2,17.1,NO2,375
Summer 2013,,402,6,Woodside and Sunnyside (CD2),15.9,19.4,18,NO2,375
Summer 2013,,403,6,Jackson Heights (CD3),16.2,19.3,17.8,NO2,375
Summer 2013,,404,6,Elmhurst and Corona (CD4),18.1,20.8,19.4,NO2,375
Summer 2013,,405,6,Ridgewood and Maspeth (CD5),13.4,19,16.7,NO2,375
Summer 2013,,406,6,Rego Park and Forest Hills (CD6),15.6,20.5,18.1,NO2,375
Summer 2013,,407,6,Flushing and Whitestone (CD7),13.2,18.2,15.6,NO2,375
Summer 2013,,408,6,Hillcrest and Fresh Meadows (CD8),13.5,18.1,16.2,NO2,375
Summer 2013,,409,6,Kew Gardens and Woodhaven (CD9),16.1,18.8,17.6,NO2,375
Summer 2013,,410,6,South Ozone Park and Howard Beach (CD10),13,17.8,15.8,NO2,375
Summer 2013,,411,6,Bayside and Little Neck (CD11),11.4,16.8,14.4,NO2,375
Summer 2013,,412,6,Jamaica and Hollis (CD12),15.3,19.1,16.7,NO2,375
Summer 2013,,413,6,Queens Village (CD13),12.8,16.4,14.6,NO2,375
Summer 2013,,414,6,Rockaway and Broad Channel (CD14),4.5,10.6,7.9,NO2,375
Summer 2013,,501,6,St. George and Stapleton (CD1),11.5,16.2,14,NO2,375
Summer 2013,,502,6,South Beach and Willowbrook (CD2),6.8,12.9,9.9,NO2,375
Summer 2013,,503,6,Tottenville and Great Kills (CD3),4.9,10,7.6,NO2,375
Summer 2013,,1,1,Bronx,12.1,19.7,15.9,NO2,375
Summer 2013,,2,1,Brooklyn,10.5,19.8,15.8,NO2,375
Summer 2013,,3,1,Manhattan,18.6,33.3,24.7,NO2,375
Summer 2013,,4,1,Queens,11.6,18.8,15.6,NO2,375
Summer 2013,,5,1,Staten Island,6.3,14.7,10,NO2,375
Summer 2013,,1,0,New York City,8.4,20,15.2,NO2,375
Winter 2012,13,101,6,Financial District (CD1),31.4,34.5,33.1,NO2,375
Winter 2012,13,102,6,Greenwich Village and Soho (CD2),30.6,34.1,32.7,NO2,375
Winter 2012,13,103,6,Lower East Side and Chinatown (CD3),27.2,33.7,30.5,NO2,375
Winter 2012,13,104,6,Clinton and Chelsea (CD4),30.2,37.3,33.8,NO2,375
Winter 2012,13,105,6,Midtown (CD5),36.5,41.5,39.1,NO2,375
Winter 2012,13,106,6,Stuyvesant Town and Turtle Bay (CD6),30.7,39.4,35.4,NO2,375
Winter 2012,13,107,6,Upper West Side (CD7),28.8,32,30.6,NO2,375
Winter 2012,13,108,6,Upper East Side (CD8),27,35.6,31.9,NO2,375
Winter 2012,13,109,6,Morningside Heights and Hamilton Heights (CD9),28.5,30.8,29.9,NO2,375
Winter 2012,13,110,6,Central Harlem (CD10),28.2,31.4,29.9,NO2,375
Winter 2012,13,111,6,East Harlem (CD11),27.3,30.5,29.2,NO2,375
Winter 2012,13,112,6,Washington Heights and Inwood (CD12),23.4,30.5,27.2,NO2,375
Winter 2012,13,201,6,Mott Haven and Melrose (CD1),26.5,28.6,27.6,NO2,375
Winter 2012,13,202,6,Hunts Point and Longwood (CD2),22.6,28.1,25.7,NO2,375
Winter 2012,13,203,6,Morrisania and Crotona (CD3),25,28.1,26.7,NO2,375
Winter 2012,13,204,6,Highbridge and Concourse (CD4),27.4,29.7,28.6,NO2,375
Winter 2012,13,205,6,Fordham and University Heights (CD5),26.9,29.7,28.4,NO2,375
Winter 2012,13,206,6,Belmont and East Tremont (CD6),23.9,27.8,26.2,NO2,375
Winter 2012,13,207,6,Kingsbridge Heights and Bedford (CD7),23.7,27.8,25.8,NO2,375
Winter 2012,13,208,6,Riverdale and Fieldston (CD8),20.6,26.4,23.1,NO2,375
Winter 2012,13,209,6,Parkchester and Soundview (CD9),20.5,26.4,24,NO2,375
Winter 2012,13,210,6,Throgs Neck and Co-op City (CD10),17.7,23.9,21,NO2,375
Winter 2012,13,211,6,Morris Park and Bronxdale (CD11),21.4,24.3,22.9,NO2,375
Winter 2012,13,212,6,Williamsbridge and Baychester (CD12),19.8,23.6,22,NO2,375
Winter 2012,13,301,6,Greenpoint and Williamsburg (CD1),26.1,29.3,27.6,NO2,375
Winter 2012,13,302,6,Fort Greene and Brooklyn Heights (CD2),26.9,30.7,28.7,NO2,375
Winter 2012,13,303,6,Bedford Stuyvesant (CD3),26.5,28.4,27.5,NO2,375
Winter 2012,13,304,6,Bushwick (CD4),24,27.6,26.4,NO2,375
Winter 2012,13,305,6,East New York and Starrett City (CD5),21.5,27,24.9,NO2,375
Winter 2012,13,306,6,Park Slope and Carroll Gardens (CD6),25.5,29.3,27.7,NO2,375
Winter 2012,13,307,6,Sunset Park (CD7),22.3,28.6,26,NO2,375
Winter 2012,13,308,6,Crown Heights and Prospect Heights (CD8),26.6,28.6,27.6,NO2,375
Winter 2012,13,309,6,South Crown Heights and Lefferts Gardens (CD9),26.1,27.8,27,NO2,375
Winter 2012,13,310,6,Bay Ridge and Dyker Heights (CD10),21.5,27.2,25,NO2,375
Winter 2012,13,311,6,Bensonhurst (CD11),23.3,25.7,24.7,NO2,375
Winter 2012,13,312,6,Borough Park (CD12),24.5,27,25.9,NO2,375
Winter 2012,13,313,6,Coney Island (CD13),19.1,23.1,21.3,NO2,375
Winter 2012,13,314,6,Flatbush and Midwood (CD14),24.2,26.8,25.3,NO2,375
Winter 2012,13,315,6,Sheepshead Bay (CD15),20.2,24.7,23,NO2,375
Winter 2012,13,316,6,Brownsville (CD16),25.5,27,26.4,NO2,375
Winter 2012,13,317,6,East Flatbush (CD17),24.6,27.6,26.1,NO2,375
Winter 2012,13,318,6,Flatlands and Canarsie (CD18),18,25.4,22.7,NO2,375
Winter 2012,13,401,6,Long Island City and Astoria (CD1),23.4,27.9,26,NO2,375
Winter 2012,13,402,6,Woodside and Sunnyside (CD2),24.8,28.2,26.8,NO2,375
Winter 2012,13,403,6,Jackson Heights (CD3),24.2,26.9,25.6,NO2,375
Winter 2012,13,404,6,Elmhurst and Corona (CD4),25.5,28,26.7,NO2,375
Winter 2012,13,405,6,Ridgewood and Maspeth (CD5),21.9,27.2,25,NO2,375
Winter 2012,13,406,6,Rego Park and Forest Hills (CD6),22.6,27.2,25,NO2,375
Winter 2012,13,407,6,Flushing and Whitestone (CD7),19.8,24.6,22.1,NO2,375
Winter 2012,13,408,6,Hillcrest and Fresh Meadows (CD8),19.2,24.2,22.2,NO2,375
Winter 2012,13,409,6,Kew Gardens and Woodhaven (CD9),23.3,26.2,25,NO2,375
Winter 2012,13,410,6,South Ozone Park and Howard Beach (CD10),22.1,25.4,24.1,NO2,375
Winter 2012,13,411,6,Bayside and Little Neck (CD11),16.6,22.4,19.8,NO2,375
Winter 2012,13,412,6,Jamaica and Hollis (CD12),21.7,25.3,23.1,NO2,375
Winter 2012,13,413,6,Queens Village (CD13),18.5,22.2,20.6,NO2,375
Winter 2012,13,414,6,Rockaway and Broad Channel (CD14),16.4,20.5,18.8,NO2,375
Winter 2012,13,501,6,St. George and Stapleton (CD1),20.7,24.8,23,NO2,375
Winter 2012,13,502,6,South Beach and Willowbrook (CD2),16.6,21.9,19.1,NO2,375
Winter 2012,13,503,6,Tottenville and Great Kills (CD3),14.3,18.8,16.7,NO2,375
Winter 2012,13,1,1,Bronx,20.4,28.1,24,NO2,375
Winter 2012,13,2,1,Brooklyn,21.6,28.1,25.3,NO2,375
Winter 2012,13,3,1,Manhattan,27.3,37.2,31.6,NO2,375
Winter 2012,13,4,1,Queens,18.9,26.7,22.8,NO2,375
Winter 2012,13,5,1,Staten Island,15.5,23.7,19.1,NO2,375
Winter 2012,13,1,0,New York City,17.8,28.2,23.5,NO2,375
Annual Average 2012,,101,6,Financial District (CD1),28.9,33,31.1,NO2,375
Annual Average 2012,,102,6,Greenwich Village and Soho (CD2),27,32,30.1,NO2,375
Annual Average 2012,,103,6,Lower East Side and Chinatown (CD3),23.4,31.3,27.4,NO2,375
Annual Average 2012,,104,6,Clinton and Chelsea (CD4),26.5,36.5,31.4,NO2,375
Annual Average 2012,,105,6,Midtown (CD5),36,43.6,40,NO2,375
Annual Average 2012,,106,6,Stuyvesant Town and Turtle Bay (CD6),28.2,40.2,34.5,NO2,375
Annual Average 2012,,107,6,Upper West Side (CD7),25,28.7,27.1,NO2,375
Annual Average 2012,,108,6,Upper East Side (CD8),23.8,34.7,29.6,NO2,375
Annual Average 2012,,109,6,Morningside Heights and Hamilton Heights (CD9),23.9,26.9,25.5,NO2,375
Annual Average 2012,,110,6,Central Harlem (CD10),23.8,27.7,25.8,NO2,375
Annual Average 2012,,111,6,East Harlem (CD11),23,26.8,25.2,NO2,375
Annual Average 2012,,112,6,Washington Heights and Inwood (CD12),18.8,26,22.6,NO2,375
Annual Average 2012,,201,6,Mott Haven and Melrose (CD1),22.3,24.4,23.5,NO2,375
Annual Average 2012,,202,6,Hunts Point and Longwood (CD2),19,24.5,22.1,NO2,375
Annual Average 2012,,203,6,Morrisania and Crotona (CD3),21.2,24.4,23,NO2,375
Annual Average 2012,,204,6,Highbridge and Concourse (CD4),23.1,25.8,24.5,NO2,375
Annual Average 2012,,205,6,Fordham and University Heights (CD5),22.6,25.9,24.6,NO2,375
Annual Average 2012,,206,6,Belmont and East Tremont (CD6),20.6,24.3,22.8,NO2,375
Annual Average 2012,,207,6,Kingsbridge Heights and Bedford (CD7),20.7,24.4,22.5,NO2,375
Annual Average 2012,,208,6,Riverdale and Fieldston (CD8),16.4,22.6,19.1,NO2,375
Annual Average 2012,,209,6,Parkchester and Soundview (CD9),17.4,23.6,21.1,NO2,375
Annual Average 2012,,210,6,Throgs Neck and Co-op City (CD10),15.8,21.8,19,NO2,375
Annual Average 2012,,211,6,Morris Park and Bronxdale (CD11),19.1,21.6,20.4,NO2,375
Annual Average 2012,,212,6,Williamsbridge and Baychester (CD12),17,21.2,19.5,NO2,375
Annual Average 2012,,301,6,Greenpoint and Williamsburg (CD1),21.9,25.4,23.6,NO2,375
Annual Average 2012,,302,6,Fort Greene and Brooklyn Heights (CD2),22.9,27.2,24.8,NO2,375
Annual Average 2012,,303,6,Bedford Stuyvesant (CD3),22.4,24.5,23.5,NO2,375
Annual Average 2012,,304,6,Bushwick (CD4),19.5,23.8,22.4,NO2,375
Annual Average 2012,,305,6,East New York and Starrett City (CD5),16.5,22.4,20.2,NO2,375
Annual Average 2012,,306,6,Park Slope and Carroll Gardens (CD6),20.7,25,23.2,NO2,375
Annual Average 2012,,307,6,Sunset Park (CD7),17.4,24,21.2,NO2,375
Annual Average 2012,,308,6,Crown Heights and Prospect Heights (CD8),22.4,24.6,23.4,NO2,375
Annual Average 2012,,309,6,South Crown Heights and Lefferts Gardens (CD9),21.6,23.5,22.7,NO2,375
Annual Average 2012,,310,6,Bay Ridge and Dyker Heights (CD10),16.3,22.5,20.1,NO2,375
Annual Average 2012,,311,6,Bensonhurst (CD11),18.1,20.8,19.7,NO2,375
Annual Average 2012,,312,6,Borough Park (CD12),19.4,22.4,21.1,NO2,375
Annual Average 2012,,313,6,Coney Island (CD13),13.6,17.9,16,NO2,375
Annual Average 2012,,314,6,Flatbush and Midwood (CD14),19.2,22.3,20.5,NO2,375
Annual Average 2012,,315,6,Sheepshead Bay (CD15),14.5,19.6,17.6,NO2,375
Annual Average 2012,,316,6,Brownsville (CD16),21,22.6,21.9,NO2,375
Annual Average 2012,,317,6,East Flatbush (CD17),19.6,23,21.2,NO2,375
Annual Average 2012,,318,6,Flatlands and Canarsie (CD18),12.1,20.3,17.2,NO2,375
Annual Average 2012,,401,6,Long Island City and Astoria (CD1),19.5,24.3,22.2,NO2,375
Annual Average 2012,,402,6,Woodside and Sunnyside (CD2),20.9,24.4,23,NO2,375
Annual Average 2012,,403,6,Jackson Heights (CD3),21,23.9,22.6,NO2,375
Annual Average 2012,,404,6,Elmhurst and Corona (CD4),22.5,25,23.7,NO2,375
Annual Average 2012,,405,6,Ridgewood and Maspeth (CD5),17.5,23.4,21.1,NO2,375
Annual Average 2012,,406,6,Rego Park and Forest Hills (CD6),19.3,24.4,21.8,NO2,375
Annual Average 2012,,407,6,Flushing and Whitestone (CD7),17.6,22.2,19.8,NO2,375
Annual Average 2012,,408,6,Hillcrest and Fresh Meadows (CD8),16.4,21.2,19.4,NO2,375
Annual Average 2012,,409,6,Kew Gardens and Woodhaven (CD9),19.6,22.2,21,NO2,375
Annual Average 2012,,410,6,South Ozone Park and Howard Beach (CD10),16.9,21.1,19.3,NO2,375
Annual Average 2012,,411,6,Bayside and Little Neck (CD11),14.8,20.3,17.9,NO2,375
Annual Average 2012,,412,6,Jamaica and Hollis (CD12),17.9,21.8,19.4,NO2,375
Annual Average 2012,,413,6,Queens Village (CD13),15.7,19,17.4,NO2,375
Annual Average 2012,,414,6,Rockaway and Broad Channel (CD14),10.5,14.8,13,NO2,375
Annual Average 2012,,501,6,St. George and Stapleton (CD1),15.7,20,18.1,NO2,375
Annual Average 2012,,502,6,South Beach and Willowbrook (CD2),11.8,17.3,14.5,NO2,375
Annual Average 2012,,503,6,Tottenville and Great Kills (CD3),10,14.5,12.4,NO2,375
Annual Average 2012,,1,1,Bronx,17.3,24.2,21,NO2,375
Annual Average 2012,,2,1,Brooklyn,16.3,24,20.6,NO2,375
Annual Average 2012,,3,1,Manhattan,23,36.7,28.7,NO2,375
Annual Average 2012,,4,1,Queens,15.2,23.3,19.4,NO2,375
Annual Average 2012,,5,1,Staten Island,11.2,18.8,14.5,NO2,375
Annual Average 2012,,1,0,New York City,13.3,24.3,19.6,NO2,375
Summer 2012,,101,6,Financial District (CD1),26.6,31.7,29.2,NO2,375
Summer 2012,,102,6,Greenwich Village and Soho (CD2),23.5,29.9,27.5,NO2,375
Summer 2012,,103,6,Lower East Side and Chinatown (CD3),19.4,28.9,24.3,NO2,375
Summer 2012,,104,6,Clinton and Chelsea (CD4),22.8,35.5,28.9,NO2,375
Summer 2012,,105,6,Midtown (CD5),35.1,45,40.3,NO2,375
Summer 2012,,106,6,Stuyvesant Town and Turtle Bay (CD6),25.4,40.4,33.1,NO2,375
Summer 2012,,107,6,Upper West Side (CD7),21.3,25.5,23.6,NO2,375
Summer 2012,,108,6,Upper East Side (CD8),20,33.2,27,NO2,375
Summer 2012,,109,6,Morningside Heights and Hamilton Heights (CD9),19.6,23.3,21.5,NO2,375
Summer 2012,,110,6,Central Harlem (CD10),19.4,24.2,21.9,NO2,375
Summer 2012,,111,6,East Harlem (CD11),18.6,22.9,21.1,NO2,375
Summer 2012,,112,6,Washington Heights and Inwood (CD12),14.3,21.9,18.4,NO2,375
Summer 2012,,201,6,Mott Haven and Melrose (CD1),17.8,20.2,19.1,NO2,375
Summer 2012,,202,6,Hunts Point and Longwood (CD2),14.6,20.4,17.8,NO2,375
Summer 2012,,203,6,Morrisania and Crotona (CD3),17.1,20.5,19,NO2,375
Summer 2012,,204,6,Highbridge and Concourse (CD4),18.7,21.9,20.4,NO2,375
Summer 2012,,205,6,Fordham and University Heights (CD5),18.4,22,20.6,NO2,375
Summer 2012,,206,6,Belmont and East Tremont (CD6),16.6,20.4,18.8,NO2,375
Summer 2012,,207,6,Kingsbridge Heights and Bedford (CD7),16.8,20.8,18.6,NO2,375
Summer 2012,,208,6,Riverdale and Fieldston (CD8),12,18.6,14.8,NO2,375
Summer 2012,,209,6,Parkchester and Soundview (CD9),13.3,19.7,17.1,NO2,375
Summer 2012,,210,6,Throgs Neck and Co-op City (CD10),12,18.1,15.3,NO2,375
Summer 2012,,211,6,Morris Park and Bronxdale (CD11),15.3,17.7,16.5,NO2,375
Summer 2012,,212,6,Williamsbridge and Baychester (CD12),12.9,17.4,15.7,NO2,375
Summer 2012,,301,6,Greenpoint and Williamsburg (CD1),17.5,21.5,19.5,NO2,375
Summer 2012,,302,6,Fort Greene and Brooklyn Heights (CD2),19,23.9,21.2,NO2,375
Summer 2012,,303,6,Bedford Stuyvesant (CD3),18.6,20.7,19.7,NO2,375
Summer 2012,,304,6,Bushwick (CD4),15.3,19.9,18.4,NO2,375
Summer 2012,,305,6,East New York and Starrett City (CD5),12.2,18.3,16.1,NO2,375
Summer 2012,,306,6,Park Slope and Carroll Gardens (CD6),16.5,21.3,19.4,NO2,375
Summer 2012,,307,6,Sunset Park (CD7),13.2,20.1,17.2,NO2,375
Summer 2012,,308,6,Crown Heights and Prospect Heights (CD8),18.5,20.9,19.6,NO2,375
Summer 2012,,309,6,South Crown Heights and Lefferts Gardens (CD9),17.6,19.7,18.8,NO2,375
Summer 2012,,310,6,Bay Ridge and Dyker Heights (CD10),11.9,18.6,16,NO2,375
Summer 2012,,311,6,Bensonhurst (CD11),13.4,16.5,15.3,NO2,375
Summer 2012,,312,6,Borough Park (CD12),14.9,18.5,17,NO2,375
Summer 2012,,313,6,Coney Island (CD13),8.6,13,11,NO2,375
Summer 2012,,314,6,Flatbush and Midwood (CD14),14.8,18.2,16.2,NO2,375
Summer 2012,,315,6,Sheepshead Bay (CD15),9.2,14.9,12.6,NO2,375
Summer 2012,,316,6,Brownsville (CD16),16.9,18.7,17.9,NO2,375
Summer 2012,,317,6,East Flatbush (CD17),15.1,18.9,17,NO2,375
Summer 2012,,318,6,Flatlands and Canarsie (CD18),6.8,15.7,12.4,NO2,375
Summer 2012,,401,6,Long Island City and Astoria (CD1),14.9,20.1,17.8,NO2,375
Summer 2012,,402,6,Woodside and Sunnyside (CD2),16.5,20.3,18.7,NO2,375
Summer 2012,,403,6,Jackson Heights (CD3),16.9,20.4,18.7,NO2,375
Summer 2012,,404,6,Elmhurst and Corona (CD4),18.8,21.5,20.2,NO2,375
Summer 2012,,405,6,Ridgewood and Maspeth (CD5),13.4,19.5,17,NO2,375
Summer 2012,,406,6,Rego Park and Forest Hills (CD6),15.9,21.3,18.5,NO2,375
Summer 2012,,407,6,Flushing and Whitestone (CD7),14.1,19,16.4,NO2,375
Summer 2012,,408,6,Hillcrest and Fresh Meadows (CD8),13.4,18.2,16.3,NO2,375
Summer 2012,,409,6,Kew Gardens and Woodhaven (CD9),16.1,18.7,17.5,NO2,375
Summer 2012,,410,6,South Ozone Park and Howard Beach (CD10),12.7,17.5,15.5,NO2,375
Summer 2012,,411,6,Bayside and Little Neck (CD11),12,17.3,15,NO2,375
Summer 2012,,412,6,Jamaica and Hollis (CD12),14.7,18.8,16.3,NO2,375
Summer 2012,,413,6,Queens Village (CD13),12.6,16.1,14.4,NO2,375
Summer 2012,,414,6,Rockaway and Broad Channel (CD14),5.4,10.5,8.1,NO2,375
Summer 2012,,501,6,St. George and Stapleton (CD1),12.2,16.6,14.6,NO2,375
Summer 2012,,502,6,South Beach and Willowbrook (CD2),7.8,13.7,10.7,NO2,375
Summer 2012,,503,6,Tottenville and Great Kills (CD3),5.3,10.4,8,NO2,375
Summer 2012,,1,1,Bronx,13.2,20.2,17,NO2,375
Summer 2012,,2,1,Brooklyn,11.4,20.2,16.3,NO2,375
Summer 2012,,3,1,Manhattan,18.7,35.9,25.8,NO2,375
Summer 2012,,4,1,Queens,11.9,19.5,15.8,NO2,375
Summer 2012,,5,1,Staten Island,6.7,15.3,10.6,NO2,375
Summer 2012,,1,0,New York City,9,20.4,15.8,NO2,375
Winter 2011,12,101,6,Financial District (CD1),30.4,33.6,32.1,NO2,375
Winter 2011,12,102,6,Greenwich Village and Soho (CD2),29.3,33.1,31.6,NO2,375
Winter 2011,12,103,6,Lower East Side and Chinatown (CD3),26.3,32.7,29.6,NO2,375
Winter 2011,12,104,6,Clinton and Chelsea (CD4),28.8,36,32.4,NO2,375
Winter 2011,12,105,6,Midtown (CD5),35.4,40.5,38,NO2,375
Winter 2011,12,106,6,Stuyvesant Town and Turtle Bay (CD6),29.7,38.4,34.4,NO2,375
Winter 2011,12,107,6,Upper West Side (CD7),27,30.3,28.9,NO2,375
Winter 2011,12,108,6,Upper East Side (CD8),25.9,34.4,30.6,NO2,375
Winter 2011,12,109,6,Morningside Heights and Hamilton Heights (CD9),26.5,29,28,NO2,375
Winter 2011,12,110,6,Central Harlem (CD10),26.5,29.7,28.2,NO2,375
Winter 2011,12,111,6,East Harlem (CD11),25.8,28.9,27.7,NO2,375
Winter 2011,12,112,6,Washington Heights and Inwood (CD12),21.8,28.6,25.4,NO2,375
Winter 2011,12,201,6,Mott Haven and Melrose (CD1),25.3,27.2,26.3,NO2,375
Winter 2011,12,202,6,Hunts Point and Longwood (CD2),22.1,27.2,24.9,NO2,375
Winter 2011,12,203,6,Morrisania and Crotona (CD3),23.9,26.9,25.6,NO2,375
Winter 2011,12,204,6,Highbridge and Concourse (CD4),25.9,28.2,27.1,NO2,375
Winter 2011,12,205,6,Fordham and University Heights (CD5),25.4,28.4,27,NO2,375
Winter 2011,12,206,6,Belmont and East Tremont (CD6),23.1,26.8,25.3,NO2,375
Winter 2011,12,207,6,Kingsbridge Heights and Bedford (CD7),23,26.6,24.8,NO2,375
Winter 2011,12,208,6,Riverdale and Fieldston (CD8),19.3,25.2,21.8,NO2,375
Winter 2011,12,209,6,Parkchester and Soundview (CD9),20.4,26,23.7,NO2,375
Winter 2011,12,210,6,Throgs Neck and Co-op City (CD10),18.4,24.1,21.4,NO2,375
Winter 2011,12,211,6,Morris Park and Bronxdale (CD11),21.3,23.9,22.7,NO2,375
Winter 2011,12,212,6,Williamsbridge and Baychester (CD12),19.4,23.3,21.7,NO2,375
Winter 2011,12,301,6,Greenpoint and Williamsburg (CD1),25.4,28.5,26.9,NO2,375
Winter 2011,12,302,6,Fort Greene and Brooklyn Heights (CD2),26,29.8,27.8,NO2,375
Winter 2011,12,303,6,Bedford Stuyvesant (CD3),25.7,27.6,26.6,NO2,375
Winter 2011,12,304,6,Bushwick (CD4),23.2,27,25.8,NO2,375
Winter 2011,12,305,6,East New York and Starrett City (CD5),20.2,25.9,23.8,NO2,375
Winter 2011,12,306,6,Park Slope and Carroll Gardens (CD6),24.2,28.2,26.5,NO2,375
Winter 2011,12,307,6,Sunset Park (CD7),20.7,27,24.4,NO2,375
Winter 2011,12,308,6,Crown Heights and Prospect Heights (CD8),25.5,27.6,26.5,NO2,375
Winter 2011,12,309,6,South Crown Heights and Lefferts Gardens (CD9),24.7,26.5,25.7,NO2,375
Winter 2011,12,310,6,Bay Ridge and Dyker Heights (CD10),19.1,25.1,22.8,NO2,375
Winter 2011,12,311,6,Bensonhurst (CD11),20.6,23.2,22.1,NO2,375
Winter 2011,12,312,6,Borough Park (CD12),22,25.1,23.8,NO2,375
Winter 2011,12,313,6,Coney Island (CD13),15.9,19.9,18.2,NO2,375
Winter 2011,12,314,6,Flatbush and Midwood (CD14),21.8,25,23.2,NO2,375
Winter 2011,12,315,6,Sheepshead Bay (CD15),16.9,21.9,19.9,NO2,375
Winter 2011,12,316,6,Brownsville (CD16),24.2,26,25.2,NO2,375
